name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;91;0;91;3053;941;3053;872;0
header;78;124;78;155;1677;155;1677;124
A;463;385;463;393;469;393;469;385
A;835;601;835;609;841;609;841;601
B;859;862;859;888;879;888;879;862
D;828;1013;828;1030;838;1030;838;1013
A;238;1239;238;1255;247;1255;247;1239
B;651;1240;651;1256;660;1256;660;1240
A;749;1241;749;1256;757;1256;757;1241
A;389;1286;389;1301;397;1301;397;1286
A;157;1463;157;1470;164;1470;164;1463
B;771;1466;771;1483;780;1483;780;1466
C;856;1539;856;1567;877;1567;877;1539
A;832;2250;832;2265;839;2265;839;2250
D;857;2282;857;2310;879;2310;879;2282
D;641;2836;641;2850;660;2850;660;2836
A;443;2855;443;2868;449;2868;449;2855
A;391;2882;391;2883;393;2883;393;2882
