name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;726;0;772;3061;1236;3061;1167;0
header;45;152;45;185;1671;185;1671;152
A;849;212;849;239;873;239;873;212
A;880;852;880;853;880;853;880;852
B;849;889;849;916;869;916;869;889
B;992;1455;992;1474;1006;1474;1006;1455
C;845;1562;845;1590;865;1590;865;1562
B;1121;1769;1121;1784;1144;1784;1144;1769
B;1096;1825;1096;1840;1105;1840;1105;1825
D;847;2245;847;2272;868;2272;868;2245
A;1171;2279;1171;2294;1179;2294;1179;2279
A;823;2321;823;2329;831;2329;831;2321
A;1084;2324;1084;2339;1092;2339;1092;2324
B;1164;2416;1164;2432;1172;2432;1172;2416
C;952;2609;952;2628;966;2628;966;2609
