name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;509;0;855;3059;1857;3059;1779;0
header;266;203;266;245;1894;245;1894;203
B;578;271;578;281;585;281;585;271
B;1169;353;1169;368;1177;368;1177;353
C;772;396;772;415;787;415;787;396
A;979;399;979;415;987;415;987;399
A;1696;402;1696;417;1704;417;1704;402
B;767;444;767;459;775;459;775;444
D;1182;444;1182;460;1190;460;1190;444
A;1557;446;1557;462;1565;462;1565;446
B;1236;490;1236;506;1245;506;1245;490
A;969;491;969;506;977;506;977;491
A;1175;716;1175;722;1181;722;1181;716
A;1686;765;1686;770;1693;770;1693;765
B;1064;883;1064;910;1082;910;1082;883
C;1055;1561;1055;1592;1077;1592;1077;1561
A;1805;1783;1805;1789;1812;1789;1812;1783
C;913;2023;913;2042;928;2042;928;2023
D;1050;2158;1050;2185;1072;2185;1072;2158
A;794;2447;794;2460;802;2460;802;2447
A;1616;2494;1616;2504;1621;2504;1621;2494
A;1337;2678;1337;2683;1342;2683;1342;2678
B;847;2838;847;2853;869;2853;869;2838
C;1416;2839;1416;2866;1441;2866;1441;2839
A;833;2859;833;2861;835;2861;835;2859
