name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;817;0;840;3057;1497;3057;1611;0
header;54;124;54;158;1676;158;1676;124
A;850;192;850;220;871;220;871;192
B;884;332;884;350;898;350;898;332
D;1303;700;1303;717;1312;717;1312;700
A;1553;701;1553;717;1561;717;1561;701
A;1201;744;1201;761;1208;761;1208;744
B;844;861;844;888;864;888;864;861
C;843;1533;843;1560;863;1560;863;1533
A;1034;1877;1034;1904;1055;1904;1055;1877
A;1365;2067;1365;2083;1372;2083;1372;2067
A;1210;2113;1210;2129;1218;2129;1218;2113
D;848;2211;848;2238;868;2238;868;2211
